view_num,inform_num,reported_id,reported_address,post_time,link_to_post,reported_credit,reported_path,weibo_content,repost_num,thumbs_up,comment_num,id_tweets,id_following,id_follower,comments
68,1,2569360232,  安徽,2019-08-28 22:09:32,https://weibo.cn/comment/I4mbfeqNn,['正常'],https://weibo.cn/u/2569360232,:据网友说是重庆到利川避暑的自驾车，不知怎么的被困水里了。开始时在水里陷的不深，有人建议车上人先下来，再用绳子救车，但车上人不采纳。从找绳子到喊人过了相当一段时间，完全可以从车窗往外转移车内的人。由于车上人固执，导致错过救人关键时机，车慢慢移向深水中……,0,3,1,21005,245,148807,"[['生命重于车，可能车不是自己的，不好交代', '0', '08月29日 11:55']]"
67,1,7059865197,  其他,None,nn,['正常'],https://weibo.cn/u/7059865197,nn,nn,nn,nn,nn,nn,nn,['deleted']
95,1,6078562289,  湖北,2019-08-26 18:45:41,https://weibo.cn/comment/I41Zw68V8,['中'],https://weibo.cn/u/6078562289,:【侥幸酿大祸！自驾避暑途中被河水卷走】近日，重庆到利川避暑的自驾车不幸坠河。先车在小河沟陷得不深，有人建议车上人先下来，再用绳子牵上车，但车上人心存侥幸不予采纳。待周围人群找到绳子试图打捞车辆时，水势已不容控制，在一片惊呼声中车身随水流没入深水中…… 月亮湖视频的微博视频 ,12,25,18,29131,380,297724,"[['总觉得自己是老鹰，实际比柴鸡还柴', '3', '08月26日 21:19'], ['错过一线生机，可惜了。', '2', '08月26日 19:00'], ['<a href=""/n/%E8%88%92%E5%82%B2%E5%AF%92----"">@舒傲寒----</a> 看完了看评论', '0', '08月27日 06:15'], ['你们这些渣渣  老子是硬派越野   硬……  咕咕咕咕', '0', '08月27日 21:21'], ['征服大自然<img alt=""[喵喵]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-61fe2a7aaa.png"" style=""width:1em; height:1em;""/>', '0', '08月27日 12:21'], ['<a href=""/n/%E8%88%92%E5%82%B2%E5%AF%92----"">@舒傲寒----</a> 看完了看评论', '0', '08月27日 06:15'], ['里面有人？', '0', '08月27日 00:55'], ['总觉得自己是老鹰，实际比柴鸡还柴', '3', '08月26日 21:19'], ['车比命贵呗?', '2', '08月26日 20:53'], ['回复<a href=""/n/Ms-%E6%96%87%E9%9D%92%E4%B8%B6%E9%A3%8E"">@Ms-文青丶风</a>:这何止是一线啊，', '0', '08月26日 20:00'], ['深刻的教训', '0', '08月26日 19:59'], ['回复<a href=""/n/%E9%A3%8E%E6%B8%85%E6%B8%851101158005"">@风清清1101158005</a>:是啊', '0', '08月26日 19:58'], ['错过一线生机，可惜了。', '2', '08月26日 19:31'], ['哎 悲剧', '1', '08月26日 19:29'], ['欺山莫欺水', '0', '08月26日 19:26'], ['明明可以逃生，偏偏坐车上不下来，这到底怪谁呢', '0', '08月26日 19:24'], ['自找死<img alt=""[蜡烛]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-6209fc6e73.png"" style=""width:1em; height:1em;""/>', '0', '08月26日 19:22'], ['太可惜了', '0', '08月26日 19:10'], ['错过一线生机，可惜了。', '2', '08月26日 19:00'], ['活该', '0', '08月26日 18:56'], ['没了人', '0', '08月26日 18:52']]"
78,1,3841033240,  北京,2019-08-29 15:07:16,https://weibo.cn/comment/I4sQljJc0,['中'],https://weibo.cn/u/3841033240,:重庆到利川避暑的自驾车不幸坠河。先车在小河沟陷得不深，有人建议车上人先下来，再用绳子牵上车，但车上人不采纳。从找绳子到喊人过了相当一段时间，完全可以从车窗往外转移车内人。因当时的水只淹没腿部，完全可以救出车内所有乘客。由于车上人固执，导致错过救人关键时机，车慢慢移向深水中…… 京城一一赵勇的微博视频,7,5,14,9854,587,237562,"[['最后怎么样了？人有没有事，车上的人出来了吗？？', '1', '08月29日 15:13'], ['2017年贵州毕节的事情，水电站放水，车上6人，4女2男遇难，安徽卫视曾有报道', '0', '08月29日 21:43'], ['辟谣了，两年前的视频。', '0', '08月29日 16:25'], ['2017年贵州毕节的事情，水电站放水，车上6人，4女2男遇难，安徽卫视曾有报道', '0', '08月29日 21:43'], ['辟谣了，两年前的视频。', '0', '08月29日 16:25'], ['后来怎么样了？急', '0', '08月29日 16:19'], ['人殉车，不值得。', '0', '08月29日 16:06'], ['不是自己作死嘛', '0', '08月29日 16:01'], ['把后窗打烂也爬出来了', '0', '08月29日 15:51'], ['不作死就不会死', '0', '08月29日 15:35'], ['帕杰罗也敌不过自然的力量啊', '0', '08月29日 15:32'], ['侥幸心理作祟，但没有想到水火无情？', '0', '08月29日 15:27'], ['<img alt=""[泪]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-1b4b02f8b1.png"" style=""width:1em; height:1em;""/>', '0', '08月29日 15:25'], ['<img alt=""[傻眼]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_shayan-c1a5f8fbc5.png"" style=""width:1em; height:1em;""/>', '0', '08月29日 15:20'], ['回复<a href=""/n/%E7%81%B0%E8%92%99%E8%92%99%E7%9C%8B%E4%B8%8D%E5%88%B0%E5%A4%A9"">@灰蒙蒙看不到天</a>:没顶之灾肯定活不了了', '0', '08月29日 15:15'], ['最后怎么样了？人有没有事，车上的人出来了吗？？', '1', '08月29日 15:13']]"
99,1,5833359023,  广东,None,nn,['正常'],https://weibo.cn/u/5833359023,nn,nn,nn,nn,47993,1633,353175,['deleted']
21,1,5360705553,  黑龙江,None,nn,['正常'],https://weibo.cn/u/5360705553,nn,nn,nn,nn,nn,nn,nn,['deleted']
84,3,7055420052,  海外,2019-08-31 14:21:22,https://weibo.cn/comment/I4LoHCYv6,['中'],https://weibo.cn/u/7055420052,:#洋垃圾#8月28日，在广东深圳一购物中心，一个1岁多幼童突然遭受黑人袭击，莫名其妙被踢倒在地！其实不是莫名其妙，全世界各地黑人，都流行搞“击倒游戏”，突然袭击，将老弱病残孕一击击倒，然后将视频发到网上，互相炫耀点赞http://t.cn/AiRhfEUw,425,842,162,6324,2485,20198,"[['深圳警察应该全城搜捕这个黑鬼！应终身监禁！不得减刑！', '113', '08月31日 14:23'], ['<a href=""/n/%E6%B7%B1%E5%9C%B3%E5%85%AC%E5%AE%89"">@深圳公安</a> 这个黑鬼抓到了吗？', '106', '08月31日 14:47'], ['能不能把这些低素质的黑人驱离中国', '65', '08月31日 15:08'], ['坐看一群傻缺的缺心眼评论，深圳警方都已经辟谣了，这些个还自嗨到爆。', '1', '09月05日 09:13'], ['皇汉也有脸谈“追究民事责任”、“精神损失”！你们这么肆无忌惮的造谣，你们该承担多少责任、该赔多少？//<a href=""/n/%E9%97%B2%E4%BA%91%E5%A2%A8%E8%AF%AD"">@闲云墨语</a>: 这个不仅刑事责任还要追究民事责任，老人精神损失严重，黑人赔不起要叫移民局赔。', '0', '09月04日 18:52'], ['底下评论黑人的脸肿了吗<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '4', '09月03日 14:47'], ['不是信息，视频是假的吗？', '0', '09月03日 09:36'], ['黑奴们集体同欢<img alt=""[doge]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-861403219c.png"" style=""width:1em; height:1em;""/>', '0', '09月02日 20:37'], ['所以黑奴们集体同欢了么<img alt=""[允悲]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yunbei-9aa3c436a4.png"" style=""width:1em; height:1em;""/>', '0', '09月02日 20:36'], ['广坎达嗷，物种入侵的省份', '0', '09月02日 12:31'], ['错了就要辟谣，有公信力！', '1', '09月02日 08:17'], ['回复<a href=""/n/%E8%B6%85%E9%9E%91%E5%AD%90%E7%94%9F%E6%AF%8D"">@超鞑子生母</a>:是个中国人', '0', '09月02日 08:16'], ['张口就来，打脸疼不', '2', '09月02日 00:39'], ['回复<a href=""/n/%E6%9D%8E%E7%BF%8A%E7%86%A0"">@李翊熠</a>:这是宁国人', '0', '09月02日 00:38'], ['呵呵，两脚羊时代来临', '0', '09月01日 23:23'], ['回复<a href=""/n/%E5%AD%99%E4%B8%BD%E8%90%8DSJ"">@孙丽萍SJ</a>:洋大人你没有权利驱赶', '0', '09月01日 16:08'], ['回复<a href=""/n/%E7%83%AD%E7%88%B1%E6%AF%9B%E5%91%A8%E6%9C%B1%E7%9A%84%E4%BA%BA%E6%B0%91"">@热爱毛周朱的人民</a>:<img alt=""[顶]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_ding-e7a0057a7d.png"" style=""width:1em; height:1em;""/>', '0', '09月01日 15:15'], ['回复<a href=""/n/%E7%83%AD%E7%88%B1%E6%AF%9B%E5%91%A8%E6%9C%B1%E7%9A%84%E4%BA%BA%E6%B0%91"">@热爱毛周朱的人民</a>:<img alt=""[微风]"" src=""//h5.sinaimg.cn/m/emoticon/icon/others/w_weifeng-33be96b05d.png"" style=""width:1em; height:1em;""/>', '0', '09月01日 14:16'], ['回复<a href=""/n/%E6%B8%85%E8%B6%8A3"">@清越3</a>:有人看了视频，说不是黑人。', '1', '09月01日 14:12'], ['回复<a href=""/n/%E9%9C%9C%E5%8F%B6my"">@霜叶my</a>:懒得跟你说', '0', '09月01日 14:09'], ['回复<a href=""/n/%E6%B5%B7%E4%B8%8A%E9%A3%9E%E9%9F%B5"">@海上飞韵</a>:怂就怂，别找借口。欺负到自己家人孩子还找借口，那你就是政府恶政的支持者！它们这类宗桑你根本都不要动手严厉点中气足点它们就开始害怕了，你气势一怂它变本加厉，自己地盘都一副孬种样不欺负你欺负谁啊？', '0', '09月01日 14:07'], ['回复<a href=""/n/%E9%9C%9C%E5%8F%B6my"">@霜叶my</a>:没办法国内就是这样的', '0', '09月01日 14:00'], ['讨厌黑人是有原因的', '1', '09月01日 13:40'], ['<a href=""/n/%E6%B7%B1%E5%9C%B3%E5%85%AC%E5%AE%89"">@深圳公安</a>', '0', '09月01日 12:57']]"
28,1,6982536972,  湖南,2019-09-01 06:21:36,https://weibo.cn/comment/I4RGthS2c,['中'],https://weibo.cn/u/6982536972,:#深圳爆料# 8月28日，在广东深圳一购物中心，一个1岁多幼童突然遭受黑人暴力袭击，被踢倒在地！！！,441,936,136,1999,400,20663,"[['根据时间点8月28号开学季，购物中心的黑人，非常可能是拿着奖学金的黑人留学生<img alt=""[怒]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_nu-54e54e160b.png"" style=""width:1em; height:1em;""/>', '202', '09月01日 06:32'], ['这就是花钱请进来的黑大爷！！！', '158', '09月01日 07:39'], ['报警估计是没有用', '71', '09月01日 07:02'], ['<a href=""/n/%E6%B7%B1%E5%9C%B3%E5%85%AC%E5%AE%89"">@深圳公安</a> <a href=""/n/%E6%B7%B1%E5%9C%B3%E5%95%86%E6%8A%A5"">@深圳商报</a> <a href=""/n/%E6%B7%B1%E5%9C%B3%E7%89%B9%E5%8C%BA%E6%8A%A5"">@深圳特区报</a> 找到这个黑人了么', '0', '09月02日 23:18'], ['黑爹都被捧飘了。。。', '0', '09月02日 22:55'], ['应该打断他条狗腿子', '0', '09月02日 16:59'], ['天朝进入病态了', '0', '09月02日 07:39'], ['谁特么让这群垃圾来的', '0', '09月02日 06:38'], ['回复<a href=""/n/%E6%9C%B1%E5%AD%A6%E7%A3%8A"">@朱学磊</a>:好的，谢谢，等最后的结果吧', '0', '09月02日 00:40'], ['回复<a href=""/n/%E6%98%8E%E5%A4%A9%E7%9A%84%E8%AF%97123"">@明天的诗123</a>:前几年那个连杀20多人的国人（死刑犯）杀的都是成年仇人，仇人的父母妻儿一个没杀，我们是5000年文明古国，文化里面不允许有欺负未成年人，这么分析这可能是国人吗？我讲清楚了吗？', '0', '09月02日 00:34'], ['回复<a href=""/n/%E9%95%BF%E6%B8%85%E9%A3%8E%E7%83%9F%E9%9B%A8"">@长清风烟雨</a>:山东大学的吧', '0', '09月01日 23:44'], ['揍他', '0', '09月01日 23:00']]"
14,2,2606461705,  河北,2019-09-02 18:02:10,https://weibo.cn/comment/I55Hk6mnx,['中'],https://weibo.cn/u/2606461705,:2019环邢台国际自行车赛连环大撞车 扫黑除恶在行动哈哈的微博视频,2,5,4,460,295,98,[]
13,11,6606250421,  海外,2019-08-22 08:51:37,https://weibo.cn/comment/I3mooi4dK,['中'],https://weibo.cn/u/6606250421,:朝鲜铀浓缩工厂“将放射性废料泄漏到附近的一条河中，使数十万人面临罹患癌症和脑缺陷的风险”平山铀矿厂将矿石变成“黄饼”，可用作燃料化学过程中产生剧毒废水，这些废水被送往储水罐但是卫星照片显示，携带这些废水的管道正在向附近的河流泄漏研究人员雅各布·博格尔表示，垃圾中含有放射性镭和重金属，将使40万人面临癌症和大脑缺陷的风险,973,2302,304,3177,374,55384,[]
76,2,6107054710,  山东,2019-08-22 11:28:58,https://weibo.cn/comment/I3nqgdu4U,['中'],https://weibo.cn/u/6107054710,:重要通知，请各位居民请不要到河边观看河水，接上级通知西岭镇月牙湖垮塌，河水马上冲下来。必要时注意群众游客转移，请大家多注意安全，相互告知。（还有大家不要下河逮鱼了！！） 东营 cwq淡然的微博视频 ,0,5,1,8081,281,756,"[['此消息是转自微信，是不实消息，大家莫信。', '0', '08月22日 17:18']]"
21,8,2002547644,  海外,None,nn,['中'],https://weibo.cn/u/2002547644,nn,nn,nn,nn,2797,1205,896,['deleted']
43,1,6187207675,  广东,2019-08-11 09:23:57,https://weibo.cn/comment/I1GU3Acbz,['正常'],https://weibo.cn/u/6187207675,:一大妈碰瓷，头硬是往车上撞，车主没法，给三千元了事！ 网络重君的微博视频 ,2,23,11,12268,63,203666,"[['编', '0', '08月12日 07:03'], ['已经辟谣了', '0', '08月11日 17:11'], ['这是不是属于最没脑子的“碰瓷”了', '0', '08月11日 12:28'], ['不能给，', '2', '08月11日 11:54'], ['报警了没给钱', '1', '08月11日 11:46'], ['BGM在哪', '0', '08月11日 11:15'], ['交警部门官方说了，一分钱没给。', '2', '08月11日 10:18'], ['上去两巴掌', '2', '08月11日 10:18'], ['有钱', '0', '08月11日 09:53'], ['怂就报警，不怂就撞死她！赔钱了事只会助长气焰坑害更多无辜司机', '8', '08月11日 09:29']]"
202,2,1762526612,  湖北,2019-08-12 15:57:17,https://weibo.cn/comment/I1SUcwz9E,['中'],https://weibo.cn/u/1762526612,:发生在我们小区的真事情，E3栋发生的，我住E5栋,20,212,110,80,723,1553,"[['孩子在广州被找到了，大家可以放心了🙏🙏', '5', '08月16日 23:13'], ['图片评论 <a href=""https://ww4.sinaimg.cn/large/690e0594gy1g5wybq319tj20u01hcqcy.jpg"">评论配图</a>', '13', '08月12日 16:00'], ['这太恐怖了吧，宝宝还没有找到吗？', '7', '08月12日 16:01'], ['回复<a href=""/n/MoMi-cici"">@MoMi-cici</a>:孩子从武汉被折腾到广州啊？好遭罪哦，还好找到了🙏🙏🙏', '0', '08月18日 00:26'], ['回复<a href=""/n/Just_soso_88"">@Just_soso_88</a>:我也想知道，当事人妈妈说的和警察不一样。孩子没事就好，我们自己也看好孩子。', '0', '08月17日 09:39'], ['回复<a href=""/n/MoMi-cici"">@MoMi-cici</a>:请问是人贩子还是家务纠纷呢 很希望听到你的回答 群众们真的很想知道真相', '0', '08月17日 02:27'], ['回复<a href=""/n/MoMi-cici"">@MoMi-cici</a>:找到就好', '0', '08月17日 00:41'], ['孩子在广州被找到了，大家可以放心了🙏🙏', '5', '08月16日 23:13'], ['回复<a href=""/n/%E5%AC%8C__-"">@嬌__-</a>:太可怕了。', '0', '08月16日 14:10'], ['有最新消息会第一时间发布，我不是当事人不便多说，但是事实就是事实，改变不了的', '3', '08月16日 08:29'], ['请问到底是不是人贩子呢', '0', '08月16日 01:48'], ['回复<a href=""/n/%E8%B5%AB%E6%A5%A0%E7%88%B1%E4%BD%91%E4%BD%91"">@赫楠爱佑佑</a>:一个人哪里抢得过几个人咯？', '0', '08月15日 16:55'], ['虽然看到楚天都市报和武汉晚报都在这么写，但是一点都不相信这是家庭纠纷，可悲了，这两家还是权威报刊，心凉！孩子找到了吗？可怜的宝妈怎么样？', '0', '08月15日 16:50'], ['回复<a href=""/n/%E7%8E%8B%E8%A8%80%E4%B9%8B%E5%B0%8F%E7%AF%89"">@王言之小築</a>:没事', '0', '08月15日 10:49'], ['我这边看着显示你发布的信息不实，已被处理。你没事儿吧', '1', '08月15日 10:29'], ['你被举报了', '0', '08月15日 10:28'], ['人贩子都应该执行死刑，太泯灭人性了！现在抢孩子被查或者没成功都说是家庭纠纷。人贩子犯罪成本太低了!', '0', '08月14日 23:09'], ['不知道现在是怎么样呢', '0', '08月14日 21:30'], ['谁说你说的不是事实！他们的！事实被说成不实信息！太过分了吧', '0', '08月14日 18:54'], ['回复<a href=""/n/%E6%B3%A1%E6%B3%A1%E6%9D%BF%E6%A0%972011"">@泡泡板栗2011</a>:没看到我是反问啊，就是不相信是爸爸抢孩子这个说法！', '0', '08月14日 16:00'], ['自己有孩子都不敢出门了，太吓人了', '0', '08月14日 15:06'], ['回复<a href=""/n/Xxxyy818"">@Xxxyy818</a>:爸个头，爸爸抢孩子就不怕把娃弄伤了吗？几个人压着孩子还提前侦查电梯外面情况的，电梯警铃没有用，刚好出去那栋楼监控坏的，和物业有关系的吧？', '0', '08月14日 15:04'], ['回复<a href=""/n/Yvette_"">@Yvette_</a>:我觉得不是家庭纠纷，一看就是预谋抢孩子了', '0', '08月14日 11:58'], ['贼眉鼠眼//<a href=""/n/%E5%AC%8C__-"">@嬌__-</a>:男子伸出电梯门外东张西望就是看有没人…这官方说什么啊…', '0', '08月14日 00:15'], ['不实不实，警察倒是拿出证据啊！', '0', '08月13日 22:53'], ['孩子找到了吗？', '0', '08月13日 21:46'], ['回复<a href=""/n/%E5%B8%83%E4%B8%81%E7%9A%84%E5%B0%8Fmommy"">@布丁的小mommy</a>:最可怕的是竟然还一大堆说法，说是家庭纠纷。搞到我们都不知道哪个是真哪个是假', '0', '08月13日 20:24'], ['摁的电梯楼层根本就不是同一层', '0', '08月13日 17:48'], ['现在事情进展如何了？孩子找到没？', '0', '08月13日 17:10'], ['<a href=""/n/%E4%BA%94%E8%8A%B1%E8%82%89%E5%9B%A2%E5%AD%90MAX"">@五花肉团子MAX</a>', '0', '08月13日 15:43'], ['回复<a href=""/n/%E5%81%9A%E4%B8%8D%E6%88%90%E7%98%A6%E5%AD%90%E4%B9%9F%E4%B8%8D%E8%83%BD%E5%81%9A%E8%83%96%E5%AD%90"">@做不成瘦子也不能做胖子</a>:躲起来了不好找', '0', '08月13日 15:41'], ['群里看到<img alt=""[怒骂]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_numa-8965c9df78.png"" style=""width:1em; height:1em;""/>', '0', '08月13日 15:21'], ['孩子还没找到吗？<img alt=""[笑cry]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xiaoku-d320324f00.png"" style=""width:1em; height:1em;""/>', '0', '08月13日 15:12']]"
22,10,6039640022,  北京,2019-08-12 09:08:58,https://weibo.cn/comment/I1Qet6W2M,['中'],https://weibo.cn/u/6039640022,:大家注意了，⚠️⚠️⚠️皇姑区凤凰山路（友谊宾馆对面）附近千万别去，变压器泡水，漏电了，大家动动手指，转发一下，远离危险地带！ 沈阳 ,0,0,2,74,45,24,"[['删除了吧，你这个是造谣，已经辟谣了。<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Ft.cn%2FAiTDO1lh"">http://t.cn/AiTDO1lh</a>', '0', '08月12日 10:58'], ['假的', '0', '08月12日 09:24']]"
27,12,1969467143,  辽宁,2019-08-12 07:56:22,https://weibo.cn/comment/I1PL08JZs,['中'],https://weibo.cn/u/1969467143,:大家注意了，🎉🎉🎉🎉🎉皇姑区凤凰山路（友谊宾馆对面）附近千万别去，变压器泡水，漏电了。 ,0,0,3,1391,114,172,"[['回复<a href=""/n/Olivia_wlw"">@Olivia_wlw</a>: 很多新闻都辟谣了，你还发，传播谣言不删，也会被请喝茶的', '0', '08月12日 15:23'], ['回复<a href=""/n/%E4%BA%8E%E5%9B%BD%E9%9D%99"">@于国静</a>:<img alt=""[晕]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_yun-8746541994.png"" style=""width:1em; height:1em;""/>', '0', '08月12日 14:15'], ['删除了吧，你这个是造谣，已经辟谣了。<a href=""https://weibo.cn/sinaurl?f=w&amp;u=http%3A%2F%2Ft.cn%2FAiTDO1lh"">http://t.cn/AiTDO1lh</a>', '0', '08月12日 10:59']]"
60,1,7195001932,  辽宁,2019-08-12 16:54:45,https://weibo.cn/comment/I1Thx0hw1,['中'],https://weibo.cn/u/7195001932,:光天化日之下抢小孩全员枪毙，立刻执行 段雀鳝的微博视频 ,15,42,11,1867,55,29518,"[['事发武汉，警方回复记者是争夺抚养权', '14', '08月12日 16:59'], ['家家一本难念的经', '2', '08月12日 17:15'], ['那么猖狂的吗', '1', '08月12日 16:57'], ['回复<a href=""/n/%E4%B8%8D%E6%98%AF%E5%BE%8B%E5%B8%88%E6%98%AF%E6%B3%95%E5%B8%88"">@不是律师是法师</a>:哈？嗯？啥？你是武汉黑吧？', '0', '08月13日 07:58'], ['那个小孩是和她妈妈和弟弟一块的么？', '0', '08月12日 22:30'], ['但是只要法院判了不给你抚养权的话，抢了依然犯法吧。何况看这阵势来抢的都是“好心”帮忙的非血亲。', '0', '08月12日 22:27'], ['回复<a href=""/n/%E4%B8%8D%E6%98%AF%E5%BE%8B%E5%B8%88%E6%98%AF%E6%B3%95%E5%B8%88"">@不是律师是法师</a>:争夺抚养权按了三个楼层？', '0', '08月12日 19:48'], ['回复<a href=""/n/%E4%B8%8D%E6%98%AF%E5%BE%8B%E5%B8%88%E6%98%AF%E6%B3%95%E5%B8%88"">@不是律师是法师</a>:我说看着不像人贩子的套路', '0', '08月12日 17:30'], ['家家一本难念的经', '2', '08月12日 17:15'], ['回复<a href=""/n/%E4%B8%8D%E6%98%AF%E5%BE%8B%E5%B8%88%E6%98%AF%E6%B3%95%E5%B8%88"">@不是律师是法师</a>:哈哈哈 就喜欢你这样聊天聊死的', '1', '08月12日 17:00'], ['事发武汉，警方回复记者是争夺抚养权', '14', '08月12日 16:59'], ['<img alt=""[怒]"" src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_nu-54e54e160b.png"" style=""width:1em; height:1em;""/>', '0', '08月12日 16:58'], ['那么猖狂的吗', '1', '08月12日 16:57']]"
