,view_num,inform_num,inform_id,reported_id,reported_address,post_time,reported_credit,weibo_content,repost_num,likes,comment_num,id_tweets,id_following,id_follower,label
5732,106.0,1.0,FaZ5Kav3Y,5479179238,unknown,2017-07-05 16:02:02,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0516:02:02关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5733,104.0,1.0,FaXhxpGqg,5479179238,unknown,2017-07-05 11:25:36,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0511:25:36关注他举报收藏操作,0.0,1.0,0.0,575,39,7,1
5734,105.0,1.0,FaZKay9tl,5479179238,unknown,2017-07-05 17:41:38,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0517:41:38关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5735,112.0,1.0,Fd4VEg6Yn,5479179238,unknown,2017-07-19 10:34:14,中,【黄磊为孙莉庆生一句饱含22年柔情的“宝贝”甜齁】7月18日是孙莉40岁生日，老公黄磊发微博为孙莉庆生，称：“宝贝，生日快乐！”并艾特孙莉，大秀恩爱。据悉黄磊孙莉夫妇二人感情十分甜蜜，黄磊对妻子也是十分照顾，手捧一大束鲜花的孙莉看起来非常幸福~,0.0,0.0,0.0,575,39,7,1
5736,130.0,1.0,Fb0j52KBb,5479179238,unknown,2017-07-05 19:07:38,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0519:07:38关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5737,107.0,1.0,FaXqUBnP5,5479179238,unknown,2017-07-05 11:48:42,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0511:48:42关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5738,109.0,1.0,FboZoexCN,5479179238,unknown,2017-07-08 09:57:49,中,【恐怖！H&M试衣间竟有摄像头，女顾客脱了衣服试穿裙子后才发现！】近日，楚小姐在广东中山利和广场H&M服装店内试衣时，就遇到了让她惊恐万分的摄像头偷拍事件。楚小姐说，当她脱了衣服试换裙子后，突然发现门板上方有一个圆形物品，而且还闪着蓝光。随后，楚小姐又在该试衣间入口处的布帘后面发现了一个高约20公分的白色塑料装置，也同样闪着蓝光；而且这个白色塑料装置和圆形物品之间用一条黑线连接。恐怖！H&M试衣间竟有摄像头，女顾客脱了衣服试穿裙子后才发现！@南方都市报[组图共3张],0.0,0.0,0.0,575,39,7,1
5739,104.0,1.0,FaXt2t3if,5479179238,unknown,2017-07-05 11:53:56,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0511:53:56关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5740,105.0,1.0,FaXQKwuhh,5479179238,unknown,2017-07-05 12:52:21,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0512:52:21关注他举报收藏操作,0.0,1.0,0.0,575,39,7,1
5741,104.0,1.0,FaVYMiwQB,5479179238,unknown,2017-07-05 08:06:38,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0508:06:38关注他举报收藏操作,1.0,0.0,0.0,575,39,7,1
5742,107.0,1.0,Fb0K4nvDf,5479179238,unknown,2017-07-05 20:14:08,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0520:14:08关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5743,104.0,1.0,FaY0s9fai,5479179238,unknown,2017-07-05 13:16:15,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0513:16:15关注他举报收藏操作,0.0,1.0,0.0,575,39,7,1
5744,109.0,1.0,FaWf7zlXx,5479179238,unknown,2017-07-05 08:46:54,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0508:46:54关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5745,113.0,1.0,Fd50hazxu,5479179238,unknown,2017-07-19 10:45:39,正常,【黄磊为孙莉庆生一句饱含22年柔情的“宝贝”甜齁】，7月18日是孙莉40岁生日，老公黄磊晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，大秀恩爱。照片中，孙莉双手捧着大束的鲜花，眼睛微闭，幸福写在脸上！黄磊“这一声宝贝叫得那个酥”。嫁对了人，每天都是情人节！[组图共6张],0.0,0.0,2.0,575,39,7,1
5746,108.0,1.0,FaY3gboYp,5479179238,unknown,2017-07-05 13:23:10,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0513:23:10关注他举报收藏操作,0.0,1.0,0.0,575,39,7,1
5747,108.0,1.0,FaYzvvgrO,5479179238,unknown,2017-07-05 14:42:37,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0514:42:37关注他举报收藏操作,0.0,2.0,0.0,575,39,7,1
5748,110.0,1.0,FaWgpEfkR,5479179238,unknown,2017-07-05 08:50:05,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0508:50:05关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5749,107.0,1.0,FaWDE8GXt,5479179238,unknown,2017-07-05 09:47:19,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0509:47:19关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5750,107.0,1.0,FaYHNjSJw,5479179238,unknown,2017-07-05 15:03:02,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0515:03:02关注他举报收藏操作,0.0,2.0,0.0,575,39,7,1
5751,107.0,1.0,FaWOp3aV5,5479179238,unknown,2017-07-05 10:13:49,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0510:13:49关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5752,106.0,1.0,FaWOWclo1,5479179238,unknown,2017-07-05 10:15:08,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0510:15:08关注他举报收藏操作,0.0,0.0,0.0,575,39,7,1
5753,114.0,1.0,FaYL8sCUE,5479179238,unknown,2017-07-05 15:11:16,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0515:11:16关注他举报收藏操作,0.0,2.0,0.0,575,39,7,1
5754,103.0,1.0,FaXez2iji,5479179238,unknown,2017-07-05 11:18:16,低,我发表了头条文章:《90岁援朝老军人，在山西省襄汾县委楼前被打七窍流血身亡，天理何在？》2017-07-0511:18:16关注他举报收藏操作,0.0,1.0,0.0,575,39,7,1
5755,112.0,1.0,Fc9yRcXrB,5572362787,unknown,2017-07-13 08:31:33,正常,广西平南；一男子闯入午托居民屋刀砍16名儿童致3死13伤2017-07-1308:31:33关注她举报收藏操作,0.0,0.0,0.0,2078,89,583,1
5756,131.0,1.0,Fbl2R9llc,5572362787,unknown,2017-07-07 23:55:21,正常,一男子闯入午托居民屋刀砍16名儿童致3死13伤；广西平南滨州2017-07-0723:55:21关注他举报收藏操作,0.0,0.0,0.0,2078,89,583,1
5757,122.0,1.0,FcODnA4PF,1592700482,unknown,2017-07-17 17:05:18,中,哩一幕太得人惊了，我哋住喺广东算好幸福啦！秒拍视频2017-07-1717:05:18关注她举报收藏操作,6.0,1.0,9.0,7530,390,3962,1
5758,114.0,1.0,F9EJPjt4M,5202808232,unknown,2017-06-26 22:22:48,正常,今天，暴出一条震惊新闻！河南省某地，一家四口人，被四个和尚，麻醉后，取走了肾，可怜的无辜的人，死了我们中国，虽然枪支禁忌，刀也严禁，为啥犯罪的人，还这么多？人民的生活虽然有的保障，可生命却得不到保障！普通的人民，真可悲呀2017-06-2622:22:48关注他举报收藏操作,0.0,0.0,1.0,218,195,143,1
5759,107.0,1.0,Fbtj37m1T,5572362787,unknown,2017-07-08 20:57:13,正常,一男子闯入午托居民屋刀砍16名儿童致3死13伤……广西平南2017-07-0820:57:13关注她举报收藏操作,0.0,0.0,0.0,2078,89,583,1
5760,111.0,1.0,FbJsIDYZv,5572362787,unknown,2017-07-10 14:05:00,正常,一男子闯入午托居民屋刀砍16名儿童致3死13伤。广西平南2017-07-1014:05:00关注他举报收藏操作,0.0,0.0,0.0,2078,89,583,1
5761,114.0,1.0,FcteMhjrd,5572362787,unknown,2017-07-15 10:37:00,正常,一男子闯入午托居民屋刀砍16名儿童致3死13伤：广西平南、A比喻B夸张C借代D拟人；“日本人是人”这句话属于2017-07-1510:37:00关注他举报收藏操作,0.0,0.0,0.0,2078,89,583,1
5762,123.0,1.0,Fd3XQm7G3,5641886474,unknown,2017-07-19 08:06:56,正常,天下奇闻什么法官女子拒绝强奸，被判刑3年！！日前，洛阳市洛龙区法院审结了一起“不配合强奸致死案”。本是开心快乐的宋丽，被判处有期徒刑三年，缓刑三年执行。洛龙区关林镇女青年宋丽加完夜班后，单身一人走在回家的路上，被刚吃过宵夜喝过酒的公务员江某盯上，江某按住宋丽的嘴将她拖到树林深处实施强奸，宋丽在被强奸的过程中没有配合江某，导致江某生殖器官折断，因失血过多而死亡。洛阳市洛龙区检察院向洛龙区法院提起公诉，指控宋丽犯有故意伤害罪。公诉机关认为，宋丽明知自己的行为会造成他人身体上的伤害，却放任这种结果的发生，最终造成他人死亡的后果，其行为已构成故意伤害罪。宋丽的辩护律师认为，宋丽由于天黑加上慌张，没有发现强奸者受伤，更为重点的是宋丽知道自己是处女，事后发现身上流的血以为是破处女血，在不知道强奸者的受伤的情况下，所以错过了救人时间，加上强奸者事前服用伟哥（法医鉴定书标明），兴奋过度而忘记了流血，这是强奸不慎致死，所以宋丽在主观上并没有故意伤害江某。然而该法院认为，被告人宋丽应当预见强奸者江某可能造成“一日二变”的结果，可宋丽在被奸时因疏忽大意没有预见，导致江某死亡，如果宋丽在被奸后及时报案，***出警能及时发现李某受伤，能及时得到抢救，但宋丽不相信公安机关，为自己的名声着想而迟迟不愿报案，宋丽的行为应构成过失致人死亡罪。另外，鉴于被告人宋丽在案发后认罪态度较好，同时，被告人积极进行民事赔偿，已取得被害人家属谅解，有悔罪表现，故从轻处罚。强奸不但无罪，而且变得有理。被强奸的不但要判刑，而且还要有悔罪表现，才予轻判。以后女人遇上劫色，是不是应该主动配合强奸？在被强奸过程中，还要注意施暴者的阴茎是否折断，要是折断了还要及时拨打120，免得流血过多死亡而坐牢。现在中国它奶奶的这是什么法律？？此事你如果也觉得不公平，请动动小手指转发出去！📢📢📢2017-07-1908:06:56关注他举报收藏操作,0.0,0.0,1.0,39,173,142,1
5763,121.0,1.0,FbRjwdhRI,1614656657,unknown,2017-07-11 10:04:18,正常,河南省临颍县三家店镇三家店村易和购物广场卖的肉松饼的肉松洗过之后竟是棉花[组图共8张],0.0,1.0,2.0,127,464,656,1
5764,114.0,1.0,FcZySFk1w,5572362787,unknown,2017-07-18 20:54:26,正常,广西平南：一男子闯入午托居民屋刀砍16名儿童致3死13伤2017-07-1820:54:26关注他举报收藏操作,0.0,0.0,0.0,2078,89,583,1
5765,426.0,1.0,F7uQTaqQd,5182966650,unknown,2017-06-12 17:32:07,中,真人真事:新闻线索今日发生(6月12日)幼儿园老师胶带封6岁儿童嘴致死。事发地点：吉林省吉林市桦甸市实验一小幼儿园贝贝一班老师姓名鞠纯魏，死亡儿童姓名：郭津彤，年龄6岁，事发原因：被害儿童2017年6月12日早晨早操期间因郭津彤跳早操时乱说话回到教室后老师因为其早操期间不良表现，用胶水胶带将其嘴部封死，后送到学校医务室，40分钟后导致死亡，救护车抵达时已死亡半小时以上，现市里主管部门以及办案派出所已相互推诿，并与今天下午就上午发生的事件教育局领导直接组织家长开会并交代不让聊出上午所发生事件，并保证口径一致，希望能够媒体各界人士能够给予帮助，万分感谢！帮忙转发出去[组图共4张],378.0,199.0,831.0,197,344,82,1
5766,117.0,1.0,FdcGS727C,5479179238,unknown,2017-07-20 06:19:49,正常,#黄磊为孙莉庆生#一句饱含22年柔情的“宝贝”甜齁众人！7月18日是孙莉40岁生日，老公黄磊晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，大秀恩爱。黄磊曾说，“我太太这样的女人，其实不罕见，应该属于普及型。但在我心中，却是只此一款，不退不换。”[组图共2张],0.0,0.0,0.0,575,39,7,1
5767,114.0,1.0,Fdd1jaYem,5479179238,unknown,2017-07-20 07:10:10,正常,【黄磊为孙莉庆生一句“宝贝”甜炸】7月18日是孙莉40岁生日，#黄磊#分享了一张妻子#孙莉#手捧鲜花的照片，还发文“宝贝，生日快乐”。这一声宝贝叫的那个酥~两人1995年结婚到现在已经22年了，这种22年如一日的感情可能是最好的礼物了吧[组图共4张],0.0,0.0,0.0,575,39,7,1
5768,110.0,1.0,FdaZa5VPe,5479179238,unknown,2017-07-20 01:59:23,正常,【黄磊为孙莉庆生一句饱含22年柔情的“宝贝”甜齁】，7月18日是孙莉40岁生日，老公黄磊晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，大秀恩爱。照片中，孙莉双手捧着大束的鲜花，眼睛微闭，幸福写在脸上！黄磊“这一声宝贝叫得那个酥”。嫁对了人，每天都是情人节！[组图共6张],0.0,0.0,0.0,575,39,7,1
5769,114.0,1.0,Fddq35qQQ,5479179238,unknown,2017-07-20 08:11:07,正常,#黄磊为孙莉庆生#一句饱含22年柔情的“宝贝”甜齁众人！7月18日是孙莉40岁生日，老公黄磊晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，大秀恩爱。黄磊曾说，“我太太这样的女人，其实不罕见，应该属于普及型。但在我心中，却是只此一款，不退不换。”[组图共2张],0.0,0.0,0.0,575,39,7,1
5770,112.0,1.0,Fdb7atPUy,5479179238,unknown,2017-07-20 02:19:07,正常,#黄磊为孙莉庆生#一句饱含22年柔情的“宝贝”甜齁众人！7月18日是孙莉40岁生日，老公黄磊晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，大秀恩爱。黄磊曾说，“我太太这样的女人，其实不罕见，应该属于普及型。但在我心中，却是只此一款，不退不换。”[组图共2张],0.0,0.0,0.0,575,39,7,1
5771,111.0,1.0,Fd9EvCCOf,5479179238,unknown,2017-07-19 22:35:46,正常,7月18日是孙莉40岁生日，老公黄磊通过微博晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，孙莉双手捧着鲜花，眼睛微闭，幸福从脸上透了出来，坚定不移的爱情，不为任何事而影响，历久弥新，这才是爱情应该有的样子陪伴才是最长情的告白,0.0,0.0,0.0,575,39,7,1
5772,106.0,1.0,Fd5DdjmEx,5479179238,unknown,2017-07-19 12:21:35,正常,#黄磊为孙莉庆生#一句饱含22年柔情的“宝贝”甜齁7月18日，7月18日是#孙莉#40岁生日，老公#黄磊#通过微博晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，大秀恩爱。照片中，孙莉双手捧着大束的鲜花，眼睛微闭，幸福写在脸上太有爱了啊啊啊,0.0,0.0,2.0,575,39,7,1
5773,109.0,1.0,Fd9Ntt4sJ,5479179238,unknown,2017-07-19 22:57:51,正常,黄磊为孙莉庆生一句饱含22年柔情的“宝贝”甜齁嫁对了人，每天都是情人节[组图共2张],0.0,0.0,0.0,575,39,7,1
5774,104.0,1.0,Fd5E6C50w,5479179238,unknown,2017-07-19 12:23:46,正常,【黄磊为孙莉庆生一句饱含22年柔情的“宝贝”甜齁】，7月18日是孙莉40岁生日，老公黄磊晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，大秀恩爱。照片中，孙莉双手捧着大束的鲜花，眼睛微闭，幸福写在脸上！黄磊“这一声宝贝叫得那个酥”。嫁对了人，每天都是情人节！[组图共6张],0.0,0.0,2.0,575,39,7,1
5775,104.0,1.0,Fda50AbQo,5479179238,unknown,2017-07-19 23:41:03,正常,【黄磊为孙莉庆生一句“宝贝”甜炸】7月18日是孙莉40岁生日，#黄磊#分享了一张妻子#孙莉#手捧鲜花的照片，还发文“宝贝，生日快乐”。这一声宝贝叫的那个酥~两人1995年结婚到现在已经22年了，这种22年如一日的感情可能是最好的礼物了吧[组图共4张],0.0,0.0,2.0,575,39,7,1
5776,105.0,1.0,Fd5LgqIpm,5479179238,unknown,2017-07-19 12:41:24,正常,#黄磊#为孙莉庆生携手度过22年仍甜蜜如初18日晚，@黄磊微博晒出妻子#孙莉#手捧鲜花的照片，并配文“宝贝，生日快乐。”一句简短的话语却饱含夫妻二人的深厚情感。黄磊和孙莉共同育有两女一儿，黄磊的睿智好爸爸，顾家好丈夫的形象让人印象深刻；刚过完40岁生日的多妈皮肤白皙，身材纤细；大女儿多多（黄忆慈）结合了夫妻二人的长相，十分漂亮，小女儿俏皮可爱，再加上刚出生不久的小儿子，幸福美满的一家五口令人羡慕。[组图共4张],0.0,0.0,2.0,575,39,7,1
5777,112.0,1.0,Fd6ap9bOG,5479179238,unknown,2017-07-19 13:43:21,正常,7月18日是孙莉40岁生日，老公黄磊通过微博晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，孙莉双手捧着鲜花，眼睛微闭，幸福从脸上透了出来，坚定不移的爱情，不为任何事而影响，历久弥新，这才是爱情应该有的样子陪伴才是最长情的告白,0.0,0.0,0.0,575,39,7,1
5778,108.0,1.0,FdcxbDBHc,5479179238,unknown,2017-07-20 05:55:57,正常,【黄磊为孙莉庆生一句饱含22年柔情的“宝贝”甜齁】7月18日是孙莉40岁生日，老公黄磊发微博为孙莉庆生，称：“宝贝，生日快乐！”并艾特孙莉，大秀恩爱。据悉黄磊孙莉夫妇二人感情十分甜蜜，黄磊对妻子也是十分照顾，手捧一大束鲜花的孙莉看起来非常幸福~,0.0,0.0,0.0,575,39,7,1
5779,108.0,1.0,FdauD89pe,5479179238,unknown,2017-07-20 00:44:10,正常,#黄磊为孙莉庆生#一句饱含22年柔情的“宝贝”甜齁众人！7月18日是孙莉40岁生日，老公黄磊晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，大秀恩爱。黄磊曾说，“我太太这样的女人，其实不罕见，应该属于普及型。但在我心中，却是只此一款，不退不换。”[组图共2张],0.0,0.0,2.0,575,39,7,1
5780,112.0,1.0,Fd7ZOla27,5479179238,unknown,2017-07-19 18:22:44,正常,#黄磊为孙莉庆生#一句饱含22年柔情的“宝贝”甜齁7月18日，7月18日是#孙莉#40岁生日，老公#黄磊#通过微博晒老婆美照送上生日祝福，称：“宝贝，生日快乐！”并特意艾特孙莉，大秀恩爱。照片中，孙莉双手捧着大束的鲜花，眼睛微闭，幸福写在脸上太有爱了啊啊啊,0.0,0.0,0.0,575,39,7,1
5781,113.0,1.0,FdaxsFrfH,5479179238,unknown,2017-07-20 00:51:09,正常,黄磊为孙莉庆生一句饱含22年柔情的“宝贝”甜齁嫁对了人，每天都是情人节[组图共2张],0.0,0.0,2.0,575,39,7,1
5782,158.0,6.0,FcQXDwCGU,5138072070,unknown,2017-07-17 23:00:42,正常,据传：今天中午重庆巴国城鸡汁米线，员工吃了午饭全部食物中毒。秒拍视频2017-07-1723:00:42关注他举报收藏操作,14.0,74.0,65.0,1326,177,90,1
5783,287.0,75.0,FcWbgDMWM,2675014187,unknown,2017-07-18 12:18:01,正常,重庆重大新闻：开空调未留窗透气，全店员工集体缺氧中毒死亡，走过一定要留言，设计开空调一定要门留缝，窗留孔秒拍视频2017-07-1812:18:01关注他举报收藏操作,24.0,130.0,73.0,277,32,79,1
5784,117.0,1.0,FcZRsd6AD,2968389304,unknown,2017-07-18 21:40:11,中,#地震快讯##峨眉山金口河地震#【四川乐山发生5级地震峨眉山安好！】据@峨眉山景区：今日13时21分在四川省乐山市金口河区发生5.0级地震，震源深度14千米。@峨眉山景区有震感，目前景区内无人员伤亡，基础设施完好，各景点和服务窗口正常有序运营。@四川发布谢谢各界朋友们的关心，峨眉山一切安好！[组图共4张],0.0,0.0,0.0,591,301,307,1
5785,186.0,3.0,Fd04Wd2EV,5903761126,unknown,2017-07-18 22:13:24,中,奥迪R8疯狂加速，自拍视频成了临终遗言秒拍视频2017-07-1822:13:24关注他举报收藏操作,7.0,42.0,64.0,22,122,18,1
5786,172.0,9.0,Fd9wHm8wQ,2672210833,unknown,2017-07-19 22:16:31,中,（已证实朋友家人）江苏新沂市华宏特钢严重污染环境！纠结30号工人殴打三名当地百姓！派出所现场看着不作为！！人被打伤住院报警无人问津！三小时才来医院处理事情已经发生5个小时无人问津！！敢问一个纳税的大户就可以草芥人命？？敢问政府是老百姓的政府还是权贵的政府！污染超标照样开场殴打百姓无人问津！可以调查这事情不止一次！求扩散！！帮帮这样的老百姓吧可怜啊http://t.cn/RKnmcRR2017-07-1922:16:31关注他举报收藏操作,12.0,66.0,138.0,1348,1856,448,1
5787,130.0,1.0,FdimdqU1m,1977168437,unknown,2017-07-20 20:45:25,正常,重庆三河场米线店，下午开空调休息，忘记关煤气，全部都遇难香港特别行政区·天水围秒拍视频2017-07-2020:45:25关注他举报收藏操作,7.0,1.0,5.0,200,843,122,1
5788,186.0,1.0,Fbzw51fnE,1905543433,unknown,2017-07-09 12:45:48,中,韶关市中医院：昨天凌晨二点二十三分，十三名男女生感染sk5病毒死亡，最大的32岁，最小的5岁，参与抢救的医生已被隔离，中央1台电视新闻己播岀，暂时别吃西瓜，特别是乳源的西瓜，目前广西贵港已有13167个已感染。收到马上发给你关心的人，最好是群发。为了您的健康，请转发。暴雨水污染严重，少买西瓜吃。看了快转。帮别人等于帮自己大家小心点吧！2017-07-0912:45:48关注他举报收藏操作,0.0,1.0,3.0,6,32,53,1
5789,124.0,2.0,FdimffAmx,5610101559,unknown,2017-07-20 20:45:29,正常,江苏新沂人华宏钢厂讨薪未果，发生纠纷后惨遭福建人毒打，多人重伤@手机QQ浏览器http://t.cn/RK3f6LI淮安·盱城镇,5.0,10.0,7.0,4508,565,10365,1
5790,110.0,1.0,F4artv8Yc,5572362787,unknown,2017-05-21 20:03:40,正常,一男子闯入午托居民屋刀砍16名儿童致3死13伤！广西平南2017-05-2120:03:40关注他举报收藏操作,0.0,0.0,0.0,2078,89,583,1
5791,111.0,2.0,F5a18wXNJ,5608400025,unknown,2017-05-28 08:49:06,中,"一男子闯入午托居民屋刀砍16名儿童致3死13伤。真爱,就要懂得让、女人退一步,男人退两步,一个懂得爱的人,宁可扮演输家,也不去打败自己的爱人,打败了她,你得到什么呢！广西平南……2017-05-2808:49:06关注她举报收藏操作",0.0,0.0,0.0,1146,28,194,1
5792,111.0,1.0,F3qpz8gaM,5572362787,unknown,2017-05-16 22:52:36,正常,一男子闯入午托居民屋刀砍16名儿童致3死13伤、广西平南2017-05-1622:52:36关注她举报收藏操作,0.0,0.0,0.0,2078,89,583,1
5793,111.0,1.0,F8ndSBLwl,5572362787,unknown,2017-06-18 11:57:07,正常,一男子闯入午托居民屋刀砍16名儿童致3死13伤！广西平南2017-06-1811:57:07关注他举报收藏操作,0.0,0.0,0.0,2078,89,583,1
5794,186.0,1.0,F3xJuDnkG,5572362787,unknown,2017-05-17 17:30:56,正常,一男子闯入午托居民屋刀砍16名儿童致3死13伤，广西平南2017-05-1717:30:56关注他举报收藏操作,1.0,0.0,0.0,2078,89,583,1
5795,114.0,2.0,F9EU5cf41,5608400025,unknown,2017-06-26 22:48:04,正常,一男子闯入午托居民屋刀砍16名儿童致3死13伤！也许分开不容易也许相亲相爱不可以。你我也知道去珍惜；情深缘浅不得意……至今仍为人们传唱：广西平南……痛苦痛悲痛心痛恨痛失自己；它被视为刘德华的成名曲之一！2017-06-2622:48:04关注她举报收藏操作,0.0,0.0,0.0,1146,28,194,1
5796,112.0,1.0,Fah0XDzUr,5572362787,unknown,2017-06-30 23:49:24,正常,一男子闯入午托居民屋刀砍16名儿童致3死13伤；广西平南2017-06-3023:49:24关注他举报收藏操作,0.0,0.0,0.0,2078,89,583,1
5797,112.0,2.0,F93SOBXcw,5608400025,unknown,2017-06-23 00:33:19,中,一男子闯入午托居民屋刀砍16名儿童致3死13伤！全新奥迪S5性能版将与A5两门轿跑标准版在明年三月日内瓦国际车展一同发布。广西平南、竞争对手瞄准了奔驰C级AMG性能版……动力S5将搭载一款动力强劲的V6引擎。苏州·苏州市姑香苑小学校2017-06-2300:33:19关注她举报收藏操作,0.0,0.0,1.0,1146,28,194,1
5798,125.0,2.0,FbVUD79r0,5608400025,unknown,2017-07-11 21:46:43,正常,也是会很辛苦。然后……面对着汹涌而来的现实觉得自己渺小无力：不要害怕。这个过程是会很痛的……一男子闯入午托居民屋刀砍16名儿童致3死13伤、广西平南、做好现在你能做的苏州·左邻右里2017-07-1121:46:43关注他举报收藏操作,0.0,0.0,0.0,1146,28,194,1
5799,123.0,2.0,Fc2q3E29S,5608400025,unknown,2017-07-12 14:20:38,正常,广西平南、一男子闯入午托居民屋刀砍16名儿童致3死13伤2017-07-1214:20:38关注他举报收藏操作,0.0,0.0,0.0,1146,28,194,1
5800,134.0,2.0,FcpX68ykj,5608400025,unknown,2017-07-15 02:15:12,中,一男子闯入午托居民屋刀砍16名儿童致3死13伤；广西平南：明知这样不会被喜欢却还坚持这样因为这就是我2017-07-1502:15:12关注他举报收藏操作,0.0,0.0,0.0,1146,28,194,1
5801,147.0,1.0,FdPnVBbDL,2979363805,unknown,2017-07-24 08:50:17,正常,济南：无影山新村一老居民楼发生火灾齐鲁网jsgn的秒拍视频（使用#秒拍#录制，免流量看热门短视频！）2017-07-2408:50:17关注他举报收藏操作,0.0,0.0,0.0,0,21,15,1
5802,125.0,1.0,Fdfdd7MSM,5625629137,unknown,2017-07-20 12:44:59,中,我发表了头条文章:《福建人群殴新沂人致人死亡》福建人群殴新沂人致人死亡2017-07-2012:44:59关注她举报收藏操作,0.0,0.0,0.0,91,76,36,1
5803,1464.0,394.0,FdKgSxhwv,5080956811,unknown,2017-07-23 19:49:11,正常,文山平坝一家七口人因吃野蘑菇毒死六人，只有一位老人活着，六口棺材一起发送，场景太凄凉……希望大家不要随意采蘑菇吃……秒拍视频2017-07-2319:49:11关注她举报收藏操作,465.0,4595.0,1802.0,86,106,19,1
5804,129.0,2.0,FcsvYjQL6,2188146681,unknown,2017-07-15 08:46:38,正常,文山平坝一家七口人因吃野生菌蘑菇中毒，只剩一老人活着。场景太凄惨了，，，吃蘑菇中毒这种事已经发生很多次了，为什么就记不住啊，不认识的蘑菇千万别吃，不是什么都可以吃的，一旦出事后悔莫及呀。秒拍视频2017-07-1508:46:38关注他举报收藏操作,1.0,1.0,0.0,69,96,71,1
5805,138.0,2.0,FcK6Uc0Xf,2188146681,unknown,2017-07-17 05:34:18,中,食品安全要防范，只因采食毒蘑菇。一家六口齐升天，黄泉路上不寂寥。湘乡文山平坝一家七口人吃野生菌毒死六人，一老太太没死，六副棺材一路发送，好惨！多多注意安全！请看一下凄惨的葬事视频[尴尬]益阳·团圆路秒拍视频2017-07-1705:34:18关注他举报收藏操作,1.0,3.0,2.0,69,96,71,1
